"","codmunres","ano","Obito_Materno_investigado_com_Ficha_Sintese","Obito_Materno_investigado_sem_Ficha_Sintese","TOTAL_OBITOS_MATERNOS"
"4408","170382",2012,0,0,0
"4409","170382",2013,0,0,0
"4410","170382",2014,0,0,0
"4411","170382",2015,0,0,0
"4412","170382",2016,0,0,0
"4413","170382",2017,0,0,0
"4414","170382",2018,0,0,0
"4415","170382",2019,0,0,0
"4416","170382",2020,0,0,0
"4417","170382",2021,0,0,0
"4418","170382",2022,0,0,0
"4419","170382",2023,0,0,0
"4420","170382",2024,0,0,0
"4421","170384",2012,0,0,0
"4422","170384",2013,0,0,0
"4423","170384",2014,0,0,0
"4424","170384",2015,1,0,1
"4425","170384",2016,0,0,0
"4426","170384",2017,0,0,0
"4427","170384",2018,0,0,0
"4428","170384",2019,0,0,0
"4429","170384",2020,0,0,0
"4430","170384",2021,0,0,0
"4431","170384",2022,0,0,0
"4432","170384",2023,0,0,0
"4433","170384",2024,0,0,0
"4434","170386",2012,0,0,0
"4435","170386",2013,0,0,0
"4436","170386",2014,0,0,0
"4437","170386",2015,0,0,0
"4438","170386",2016,0,0,0
"4439","170386",2017,0,0,0
"4440","170386",2018,0,0,0
"4441","170386",2019,0,0,0
"4442","170386",2020,0,0,0
"4443","170386",2021,0,0,0
"4444","170386",2022,0,0,0
"4445","170386",2023,0,0,0
"4446","170386",2024,0,0,0
"4447","170388",2012,0,0,0
"4448","170388",2013,0,0,0
"4449","170388",2014,0,0,0
"4450","170388",2015,0,0,0
"4451","170388",2016,0,0,0
"4452","170388",2017,0,0,0
"4453","170388",2018,0,0,0
"4454","170388",2019,0,0,0
"4455","170388",2020,0,0,0
"4456","170388",2021,0,0,0
"4457","170388",2022,0,0,0
"4458","170388",2023,0,0,0
"4459","170388",2024,0,0,0
"4460","170389",2012,0,0,0
"4461","170389",2013,0,0,0
"4462","170389",2014,0,0,0
"4463","170389",2015,1,0,1
"4464","170389",2016,0,0,0
"4465","170389",2017,0,0,0
"4466","170389",2018,0,0,0
"4467","170389",2019,0,0,0
"4468","170389",2020,0,0,0
"4469","170389",2021,0,0,0
"4470","170389",2022,0,0,0
"4471","170389",2023,0,0,0
"4472","170389",2024,0,0,0
"4473","170390",2012,0,0,0
"4474","170390",2013,0,0,0
"4475","170390",2014,0,0,0
"4476","170390",2015,0,0,0
"4477","170390",2016,0,0,0
"4478","170390",2017,0,0,0
"4479","170390",2018,0,0,0
"4480","170390",2019,0,0,0
"4481","170390",2020,0,0,0
"4482","170390",2021,0,0,0
"4483","170390",2022,0,0,0
"4484","170390",2023,0,0,0
"4485","170390",2024,0,0,0
"4486","170410",2012,0,0,0
"4487","170410",2013,0,0,0
"4488","170410",2014,0,0,0
"4489","170410",2015,0,0,0
"4490","170410",2016,0,0,0
"4491","170410",2017,0,0,0
"4492","170410",2018,0,0,0
"4493","170410",2019,0,0,0
"4494","170410",2020,0,0,0
"4495","170410",2021,0,0,0
"4496","170410",2022,0,0,0
"4497","170410",2023,0,0,0
"4498","170410",2024,0,0,0
"4499","170460",2012,0,0,0
"4500","170460",2013,0,0,0
"4501","170460",2014,0,0,0
"4502","170460",2015,0,0,0
"4503","170460",2016,0,0,0
"4504","170460",2017,0,0,0
"4505","170460",2018,0,0,0
"4506","170460",2019,0,0,0
"4507","170460",2020,0,0,0
"4508","170460",2021,0,0,0
"4509","170460",2022,0,0,0
"4510","170460",2023,0,0,0
"4511","170460",2024,0,0,0
"4512","170510",2012,0,0,0
"4513","170510",2013,0,0,0
"4514","170510",2014,0,0,0
"4515","170510",2015,0,0,0
"4516","170510",2016,0,0,0
"4517","170510",2017,0,0,0
"4518","170510",2018,0,0,0
"4519","170510",2019,0,0,0
"4520","170510",2020,0,0,0
"4521","170510",2021,0,0,0
"4522","170510",2022,0,0,0
"4523","170510",2023,0,0,0
"4524","170510",2024,0,0,0
"4525","170550",2012,0,0,0
"4526","170550",2013,1,0,1
"4527","170550",2014,0,0,0
"4528","170550",2015,0,0,0
"4529","170550",2016,0,0,0
"4530","170550",2017,0,0,0
"4531","170550",2018,0,0,0
"4532","170550",2019,0,0,0
"4533","170550",2020,1,0,1
"4534","170550",2021,1,0,1
"4535","170550",2022,0,0,0
"4536","170550",2023,0,0,0
"4537","170550",2024,0,0,0
"4538","170555",2012,0,0,0
"4539","170555",2013,0,0,0
"4540","170555",2014,0,0,0
"4541","170555",2015,0,0,0
"4542","170555",2016,0,0,0
"4543","170555",2017,0,0,0
"4544","170555",2018,0,0,0
"4545","170555",2019,0,0,0
"4546","170555",2020,0,0,0
"4547","170555",2021,1,0,1
"4548","170555",2022,0,0,0
"4549","170555",2023,0,0,0
"4550","170555",2024,0,0,0
"4551","170560",2012,0,0,0
"4552","170560",2013,0,0,0
"4553","170560",2014,0,0,0
"4554","170560",2015,0,0,0
"4555","170560",2016,0,0,0
"4556","170560",2017,1,0,1
"4557","170560",2018,0,0,0
"4558","170560",2019,0,0,0
"4559","170560",2020,0,0,0
"4560","170560",2021,0,0,0
"4561","170560",2022,0,0,0
"4562","170560",2023,1,0,1
"4563","170560",2024,0,0,0
"4564","170600",2012,0,0,0
"4565","170600",2013,0,0,0
"4566","170600",2014,0,0,0
"4567","170600",2015,0,0,0
"4568","170600",2016,0,0,0
"4569","170600",2017,1,0,1
"4570","170600",2018,0,0,0
"4571","170600",2019,0,0,0
"4572","170600",2020,0,0,0
"4573","170600",2021,0,0,0
"4574","170600",2022,0,0,0
"4575","170600",2023,0,0,0
"4576","170600",2024,0,0,0
"4577","170610",2012,0,0,0
"4578","170610",2013,0,0,0
"4579","170610",2014,0,0,0
"4580","170610",2015,0,0,0
"4581","170610",2016,0,0,0
"4582","170610",2017,0,0,0
"4583","170610",2018,0,0,0
"4584","170610",2019,0,0,0
"4585","170610",2020,0,0,0
"4586","170610",2021,1,0,1
"4587","170610",2022,0,0,0
"4588","170610",2023,0,0,0
"4589","170610",2024,0,0,0
"4590","170625",2012,0,0,0
"4591","170625",2013,0,0,0
"4592","170625",2014,0,0,0
"4593","170625",2015,0,0,0
"4594","170625",2016,1,0,1
"4595","170625",2017,0,0,0
"4596","170625",2018,0,0,0
"4597","170625",2019,0,0,0
"4598","170625",2020,0,0,0
"4599","170625",2021,0,0,0
"4600","170625",2022,0,0,0
"4601","170625",2023,0,0,0
"4602","170625",2024,0,0,0
"4603","170650",2012,1,0,1
"4604","170650",2013,0,0,0
"4605","170650",2014,0,0,0
"4606","170650",2015,0,0,0
"4607","170650",2016,0,0,0
"4608","170650",2017,0,0,0
"4609","170650",2018,0,0,0
"4610","170650",2019,2,0,2
"4611","170650",2020,0,0,0
"4612","170650",2021,0,0,0
"4613","170650",2022,0,0,0
"4614","170650",2023,0,0,0
"4615","170650",2024,0,0,0
"4616","170700",2012,0,0,0
"4617","170700",2013,0,0,0
"4618","170700",2014,0,0,0
"4619","170700",2015,0,0,0
"4620","170700",2016,0,0,0
"4621","170700",2017,0,0,0
"4622","170700",2018,0,0,0
"4623","170700",2019,0,0,0
"4624","170700",2020,1,0,1
"4625","170700",2021,0,0,0
"4626","170700",2022,1,0,1
"4627","170700",2023,0,0,0
"4628","170700",2024,0,0,0
"4629","170710",2012,0,0,0
"4630","170710",2013,0,0,0
"4631","170710",2014,0,0,0
"4632","170710",2015,0,0,0
"4633","170710",2016,0,0,0
"4634","170710",2017,0,0,0
"4635","170710",2018,0,0,0
"4636","170710",2019,0,0,0
"4637","170710",2020,0,0,0
"4638","170710",2021,0,0,0
"4639","170710",2022,0,0,0
"4640","170710",2023,0,0,0
"4641","170710",2024,1,0,1
"4642","170720",2012,0,0,0
"4643","170720",2013,0,0,0
"4644","170720",2014,0,0,0
"4645","170720",2015,0,0,0
"4646","170720",2016,2,0,2
"4647","170720",2017,0,0,0
"4648","170720",2018,0,0,0
"4649","170720",2019,0,0,0
"4650","170720",2020,0,0,0
"4651","170720",2021,0,0,0
"4652","170720",2022,0,0,0
"4653","170720",2023,0,0,0
"4654","170720",2024,0,0,0
"4655","170730",2012,0,0,0
"4656","170730",2013,0,0,0
"4657","170730",2014,0,0,0
"4658","170730",2015,0,0,0
"4659","170730",2016,0,0,0
"4660","170730",2017,0,0,0
"4661","170730",2018,0,0,0
"4662","170730",2019,0,0,0
"4663","170730",2020,0,0,0
"4664","170730",2021,0,0,0
"4665","170730",2022,0,0,0
"4666","170730",2023,0,0,0
"4667","170730",2024,0,0,0
"4668","170740",2012,0,0,0
"4669","170740",2013,1,0,1
"4670","170740",2014,0,0,0
"4671","170740",2015,0,0,0
"4672","170740",2016,0,0,0
"4673","170740",2017,0,0,0
"4674","170740",2018,0,0,0
"4675","170740",2019,0,0,0
"4676","170740",2020,0,0,0
"4677","170740",2021,0,0,0
"4678","170740",2022,1,0,1
"4679","170740",2023,0,0,0
"4680","170740",2024,0,0,0
"4681","170755",2012,0,0,0
"4682","170755",2013,0,0,0
"4683","170755",2014,0,0,0
"4684","170755",2015,0,0,0
"4685","170755",2016,0,0,0
"4686","170755",2017,0,0,0
"4687","170755",2018,0,0,0
"4688","170755",2019,0,0,0
"4689","170755",2020,0,0,0
"4690","170755",2021,0,0,0
"4691","170755",2022,0,0,0
"4692","170755",2023,0,0,0
"4693","170755",2024,0,0,0
"4694","170765",2012,0,0,0
"4695","170765",2013,0,0,0
"4696","170765",2014,0,0,0
"4697","170765",2015,0,0,0
"4698","170765",2016,0,0,0
"4699","170765",2017,0,0,0
"4700","170765",2018,0,0,0
"4701","170765",2019,0,0,0
"4702","170765",2020,0,0,0
"4703","170765",2021,0,0,0
"4704","170765",2022,0,0,0
"4705","170765",2023,0,0,0
"4706","170765",2024,0,0,0
"4707","170770",2012,0,0,0
"4708","170770",2013,0,0,0
"4709","170770",2014,0,0,0
"4710","170770",2015,0,0,0
"4711","170770",2016,0,0,0
"4712","170770",2017,0,0,0
"4713","170770",2018,0,0,0
"4714","170770",2019,0,0,0
"4715","170770",2020,0,0,0
"4716","170770",2021,0,0,0
"4717","170770",2022,0,0,0
"4718","170770",2023,0,0,0
"4719","170770",2024,1,0,1
"4720","170820",2012,0,0,0
"4721","170820",2013,0,0,0
"4722","170820",2014,0,0,0
"4723","170820",2015,0,0,0
"4724","170820",2016,0,0,0
"4725","170820",2017,0,0,0
"4726","170820",2018,0,0,0
"4727","170820",2019,0,0,0
"4728","170820",2020,1,0,1
"4729","170820",2021,0,0,0
"4730","170820",2022,1,0,1
"4731","170820",2023,0,0,0
"4732","170820",2024,1,0,1
"4733","170825",2012,0,0,0
"4734","170825",2013,0,0,0
"4735","170825",2014,0,0,0
"4736","170825",2015,0,0,0
"4737","170825",2016,0,0,0
"4738","170825",2017,0,0,0
"4739","170825",2018,0,0,0
"4740","170825",2019,0,0,0
"4741","170825",2020,0,0,0
"4742","170825",2021,0,0,0
"4743","170825",2022,0,0,0
"4744","170825",2023,0,0,0
"4745","170825",2024,0,0,0
"4746","170830",2012,0,0,0
"4747","170830",2013,0,0,0
"4748","170830",2014,0,0,0
"4749","170830",2015,0,0,0
"4750","170830",2016,0,0,0
"4751","170830",2017,0,0,0
"4752","170830",2018,0,0,0
"4753","170830",2019,0,0,0
"4754","170830",2020,0,0,0
"4755","170830",2021,0,0,0
"4756","170830",2022,1,0,1
"4757","170830",2023,0,0,0
"4758","170830",2024,0,0,0
"4759","170900",2012,1,0,1
"4760","170900",2013,0,0,0
"4761","170900",2014,0,0,0
"4762","170900",2015,0,0,0
"4763","170900",2016,0,0,0
"4764","170900",2017,0,0,0
"4765","170900",2018,0,0,0
"4766","170900",2019,0,0,0
"4767","170900",2020,0,0,0
"4768","170900",2021,1,0,1
"4769","170900",2022,0,0,0
"4770","170900",2023,0,0,0
"4771","170900",2024,0,0,0
"4772","170930",2012,0,0,0
"4773","170930",2013,0,0,0
"4774","170930",2014,0,0,0
"4775","170930",2015,0,0,0
"4776","170930",2016,0,0,0
"4777","170930",2017,0,0,0
"4778","170930",2018,0,0,0
"4779","170930",2019,0,0,0
"4780","170930",2020,0,0,0
"4781","170930",2021,0,0,0
"4782","170930",2022,1,0,1
"4783","170930",2023,0,0,0
"4784","170930",2024,0,0,0
"4785","170950",2012,0,0,0
"4786","170950",2013,0,0,0
"4787","170950",2014,0,0,0
"4788","170950",2015,1,0,1
"4789","170950",2016,1,0,1
"4790","170950",2017,3,0,3
"4791","170950",2018,1,0,1
"4792","170950",2019,0,0,0
"4793","170950",2020,2,0,2
"4794","170950",2021,2,0,2
"4795","170950",2022,1,0,1
"4796","170950",2023,0,0,0
"4797","170950",2024,0,0,0
"4798","170980",2012,0,0,0
"4799","170980",2013,0,0,0
"4800","170980",2014,0,0,0
"4801","170980",2015,0,0,0
"4802","170980",2016,0,0,0
"4803","170980",2017,0,0,0
"4804","170980",2018,0,0,0
"4805","170980",2019,0,0,0
"4806","170980",2020,0,0,0
"4807","170980",2021,1,0,1
"4808","170980",2022,0,0,0
"4809","170980",2023,0,0,0
"4810","170980",2024,0,0,0
"4811","171050",2012,0,0,0
"4812","171050",2013,0,0,0
"4813","171050",2014,0,0,0
"4814","171050",2015,0,0,0
"4815","171050",2016,0,0,0
"4816","171050",2017,0,0,0
"4817","171050",2018,0,0,0
"4818","171050",2019,1,0,1
"4819","171050",2020,0,0,0
"4820","171050",2021,0,0,0
"4821","171050",2022,0,0,0
"4822","171050",2023,0,0,0
"4823","171050",2024,0,0,0
"4824","171070",2012,1,0,1
"4825","171070",2013,0,0,0
"4826","171070",2014,0,0,0
"4827","171070",2015,0,0,0
"4828","171070",2016,0,0,0
"4829","171070",2017,0,0,0
"4830","171070",2018,0,0,0
"4831","171070",2019,0,0,0
"4832","171070",2020,0,0,0
"4833","171070",2021,1,0,1
"4834","171070",2022,0,0,0
"4835","171070",2023,0,0,0
"4836","171070",2024,0,0,0
"4837","171090",2012,0,0,0
"4838","171090",2013,0,0,0
"4839","171090",2014,0,0,0
"4840","171090",2015,0,0,0
"4841","171090",2016,0,0,0
"4842","171090",2017,0,0,0
"4843","171090",2018,0,0,0
"4844","171090",2019,0,0,0
"4845","171090",2020,0,0,0
"4846","171090",2021,0,0,0
"4847","171090",2022,0,0,0
"4848","171090",2023,0,0,0
"4849","171090",2024,0,0,0
"4850","171110",2012,0,0,0
"4851","171110",2013,0,0,0
"4852","171110",2014,0,0,0
"4853","171110",2015,0,0,0
"4854","171110",2016,0,0,0
"4855","171110",2017,0,0,0
"4856","171110",2018,0,0,0
"4857","171110",2019,0,0,0
"4858","171110",2020,0,0,0
"4859","171110",2021,0,0,0
"4860","171110",2022,0,0,0
"4861","171110",2023,0,0,0
"4862","171110",2024,0,0,0
"4863","171150",2012,0,0,0
"4864","171150",2013,0,0,0
"4865","171150",2014,0,0,0
"4866","171150",2015,0,0,0
"4867","171150",2016,0,0,0
"4868","171150",2017,0,0,0
"4869","171150",2018,0,0,0
"4870","171150",2019,0,0,0
"4871","171150",2020,0,0,0
"4872","171150",2021,0,0,0
"4873","171150",2022,0,0,0
"4874","171150",2023,0,0,0
"4875","171150",2024,0,0,0
"4876","171180",2012,0,0,0
"4877","171180",2013,0,0,0
"4878","171180",2014,0,0,0
"4879","171180",2015,0,0,0
"4880","171180",2016,0,0,0
"4881","171180",2017,0,0,0
"4882","171180",2018,0,0,0
"4883","171180",2019,0,0,0
"4884","171180",2020,0,0,0
"4885","171180",2021,0,0,0
"4886","171180",2022,0,0,0
"4887","171180",2023,0,0,0
"4888","171180",2024,0,0,0
"4889","171190",2012,0,0,0
"4890","171190",2013,0,0,0
"4891","171190",2014,0,0,0
"4892","171190",2015,0,0,1
"4893","171190",2016,2,0,2
"4894","171190",2017,0,0,0
"4895","171190",2018,0,0,0
"4896","171190",2019,0,0,0
"4897","171190",2020,0,0,0
"4898","171190",2021,2,0,2
"4899","171190",2022,0,0,0
"4900","171190",2023,0,0,0
"4901","171190",2024,0,0,0
"4902","171195",2012,0,0,0
"4903","171195",2013,0,0,0
"4904","171195",2014,0,0,0
"4905","171195",2015,0,0,0
"4906","171195",2016,0,0,0
"4907","171195",2017,0,0,0
"4908","171195",2018,0,0,0
"4909","171195",2019,0,0,0
"4910","171195",2020,0,0,0
"4911","171195",2021,0,0,0
"4912","171195",2022,0,0,0
"4913","171195",2023,0,0,0
"4914","171195",2024,0,0,0
"4915","171200",2012,0,0,0
"4916","171200",2013,0,0,0
"4917","171200",2014,0,0,0
"4918","171200",2015,0,0,0
"4919","171200",2016,0,0,0
"4920","171200",2017,0,0,0
"4921","171200",2018,0,0,0
"4922","171200",2019,0,0,0
"4923","171200",2020,0,0,0
"4924","171200",2021,0,0,0
"4925","171200",2022,0,0,0
"4926","171200",2023,0,0,0
"4927","171200",2024,0,0,0
"4928","171215",2012,0,0,0
"4929","171215",2013,0,0,0
"4930","171215",2014,0,0,0
"4931","171215",2015,0,0,0
"4932","171215",2016,0,0,0
"4933","171215",2017,0,0,0
"4934","171215",2018,0,0,0
"4935","171215",2019,0,0,0
"4936","171215",2020,0,0,0
"4937","171215",2021,0,0,0
"4938","171215",2022,0,0,0
"4939","171215",2023,0,0,0
"4940","171215",2024,0,0,0
"4941","171240",2012,0,0,0
"4942","171240",2013,0,0,0
"4943","171240",2014,0,0,0
"4944","171240",2015,0,0,0
"4945","171240",2016,0,0,0
"4946","171240",2017,0,0,0
"4947","171240",2018,0,0,0
"4948","171240",2019,0,0,0
"4949","171240",2020,0,0,0
"4950","171240",2021,0,0,0
"4951","171240",2022,0,0,0
"4952","171240",2023,0,0,0
"4953","171240",2024,0,0,0
"4954","171245",2012,0,0,0
"4955","171245",2013,1,0,1
"4956","171245",2014,0,0,0
"4957","171245",2015,0,0,0
"4958","171245",2016,0,0,0
"4959","171245",2017,0,0,0
"4960","171245",2018,0,0,0
"4961","171245",2019,0,0,0
"4962","171245",2020,0,0,0
"4963","171245",2021,0,0,0
"4964","171245",2022,0,0,0
"4965","171245",2023,0,0,0
"4966","171245",2024,0,0,0
"4967","171250",2012,0,0,0
"4968","171250",2013,0,0,0
"4969","171250",2014,0,0,0
"4970","171250",2015,0,0,0
"4971","171250",2016,0,0,0
"4972","171250",2017,0,0,0
"4973","171250",2018,0,0,0
"4974","171250",2019,0,0,0
"4975","171250",2020,0,0,0
"4976","171250",2021,0,0,0
"4977","171250",2022,0,0,0
"4978","171250",2023,0,0,0
"4979","171250",2024,0,0,0
"4980","171270",2012,0,0,0
"4981","171270",2013,0,0,0
"4982","171270",2014,0,0,0
"4983","171270",2015,0,0,0
"4984","171270",2016,0,0,0
"4985","171270",2017,0,0,0
"4986","171270",2018,0,0,0
"4987","171270",2019,0,0,0
"4988","171270",2020,0,0,0
"4989","171270",2021,0,0,0
"4990","171270",2022,0,0,0
"4991","171270",2023,0,0,0
"4992","171270",2024,0,0,0
"4993","171280",2012,0,0,0
"4994","171280",2013,0,0,0
"4995","171280",2014,0,0,0
"4996","171280",2015,1,0,1
"4997","171280",2016,0,0,0
"4998","171280",2017,0,0,0
"4999","171280",2018,0,0,0
"5000","171280",2019,0,0,0
"5001","171280",2020,0,0,0
"5002","171280",2021,0,0,0
"5003","171280",2022,0,0,0
"5004","171280",2023,0,0,0
"5005","171280",2024,0,0,0
"5006","171320",2012,0,0,0
"5007","171320",2013,0,0,0
"5008","171320",2014,0,0,0
"5009","171320",2015,0,0,0
"5010","171320",2016,1,0,1
"5011","171320",2017,1,0,1
"5012","171320",2018,0,0,0
"5013","171320",2019,0,0,0
"5014","171320",2020,0,0,0
"5015","171320",2021,0,0,0
"5016","171320",2022,1,0,1
"5017","171320",2023,0,0,0
"5018","171320",2024,1,0,1
"5019","171330",2012,0,0,0
"5020","171330",2013,0,0,0
"5021","171330",2014,1,1,2
"5022","171330",2015,0,0,0
"5023","171330",2016,1,0,1
"5024","171330",2017,0,0,0
"5025","171330",2018,0,0,0
"5026","171330",2019,0,0,0
"5027","171330",2020,0,0,0
"5028","171330",2021,1,0,1
"5029","171330",2022,0,0,0
"5030","171330",2023,0,0,0
"5031","171330",2024,1,0,1
"5032","171360",2012,0,0,0
"5033","171360",2013,0,0,0
"5034","171360",2014,0,0,0
"5035","171360",2015,0,0,0
"5036","171360",2016,0,0,0
"5037","171360",2017,0,0,0
"5038","171360",2018,0,0,0
"5039","171360",2019,0,0,0
"5040","171360",2020,1,0,1
"5041","171360",2021,0,0,0
"5042","171360",2022,0,0,0
"5043","171360",2023,0,0,0
"5044","171360",2024,0,0,0
"5045","171370",2012,0,0,0
"5046","171370",2013,0,0,0
"5047","171370",2014,0,0,0
"5048","171370",2015,1,0,1
"5049","171370",2016,0,0,0
"5050","171370",2017,0,0,0
"5051","171370",2018,0,0,0
"5052","171370",2019,0,0,0
"5053","171370",2020,0,0,0
"5054","171370",2021,0,0,0
"5055","171370",2022,0,0,0
"5056","171370",2023,0,0,0
"5057","171370",2024,0,0,0
"5058","171380",2012,0,0,0
"5059","171380",2013,0,0,0
"5060","171380",2014,0,0,0
"5061","171380",2015,0,0,0
"5062","171380",2016,0,0,0
"5063","171380",2017,0,0,0
"5064","171380",2018,0,0,0
"5065","171380",2019,0,0,0
"5066","171380",2020,0,0,0
"5067","171380",2021,0,0,0
"5068","171380",2022,0,0,0
"5069","171380",2023,0,0,0
"5070","171380",2024,0,0,0
"5071","171395",2012,0,0,0
"5072","171395",2013,0,0,0
"5073","171395",2014,0,0,0
"5074","171395",2015,0,0,0
"5075","171395",2016,0,0,0
"5076","171395",2017,0,0,0
"5077","171395",2018,0,0,0
"5078","171395",2019,0,0,0
"5079","171395",2020,0,0,0
"5080","171395",2021,0,0,0
"5081","171395",2022,0,0,0
"5082","171395",2023,0,0,0
"5083","171395",2024,0,0,0
"5084","171420",2012,0,0,0
"5085","171420",2013,0,0,0
"5086","171420",2014,0,0,0
"5087","171420",2015,0,0,0
"5088","171420",2016,0,0,0
"5089","171420",2017,1,0,1
"5090","171420",2018,0,0,0
"5091","171420",2019,0,0,0
"5092","171420",2020,0,0,0
"5093","171420",2021,0,0,0
"5094","171420",2022,0,0,0
"5095","171420",2023,0,0,0
"5096","171420",2024,0,0,0
"5097","171430",2012,0,0,0
"5098","171430",2013,0,0,0
"5099","171430",2014,0,0,0
"5100","171430",2015,0,0,0
"5101","171430",2016,0,0,0
"5102","171430",2017,0,0,0
"5103","171430",2018,0,0,0
"5104","171430",2019,0,0,0
"5105","171430",2020,0,0,0
"5106","171430",2021,0,0,0
"5107","171430",2022,0,0,0
"5108","171430",2023,0,0,0
"5109","171430",2024,1,0,1
"5110","171488",2012,0,0,0
"5111","171488",2013,0,0,0
"5112","171488",2014,1,0,1
"5113","171488",2015,0,0,0
"5114","171488",2016,0,0,0
"5115","171488",2017,0,0,0
"5116","171488",2018,0,0,0
"5117","171488",2019,1,0,1
"5118","171488",2020,0,0,0
"5119","171488",2021,0,0,0
"5120","171488",2022,0,0,0
"5121","171488",2023,0,0,0
"5122","171488",2024,0,0,0
"5123","171500",2012,0,0,0
"5124","171500",2013,0,0,0
"5125","171500",2014,0,0,0
"5126","171500",2015,0,0,0
"5127","171500",2016,0,0,0
"5128","171500",2017,0,0,0
"5129","171500",2018,0,0,0
"5130","171500",2019,0,0,0
"5131","171500",2020,0,0,0
"5132","171500",2021,0,0,0
"5133","171500",2022,0,0,0
"5134","171500",2023,0,0,0
"5135","171500",2024,0,0,0
"5136","171510",2012,0,0,0
"5137","171510",2013,0,0,0
"5138","171510",2014,0,0,0
"5139","171510",2015,0,0,0
"5140","171510",2016,0,0,0
"5141","171510",2017,0,0,0
"5142","171510",2018,0,0,0
"5143","171510",2019,0,0,0
"5144","171510",2020,0,0,0
"5145","171510",2021,0,0,0
"5146","171510",2022,0,0,0
"5147","171510",2023,1,0,1
"5148","171510",2024,0,0,0
"5149","171515",2012,0,0,0
"5150","171515",2013,0,0,0
"5151","171515",2014,0,0,0
"5152","171515",2015,0,0,0
"5153","171515",2016,1,0,1
"5154","171515",2017,0,0,0
"5155","171515",2018,0,0,0
"5156","171515",2019,0,0,0
"5157","171515",2020,0,0,0
"5158","171515",2021,0,0,0
"5159","171515",2022,0,0,0
"5160","171515",2023,0,0,0
"5161","171515",2024,0,0,0
"5162","171525",2012,0,0,0
"5163","171525",2013,0,0,0
"5164","171525",2014,0,0,0
"5165","171525",2015,0,0,0
"5166","171525",2016,0,0,0
"5167","171525",2017,0,0,0
"5168","171525",2018,0,0,0
"5169","171525",2019,0,0,0
"5170","171525",2020,0,0,0
"5171","171525",2021,0,0,0
"5172","171525",2022,0,0,0
"5173","171525",2023,0,0,0
"5174","171525",2024,1,0,1
"5175","171550",2012,0,0,0
"5176","171550",2013,0,0,0
"5177","171550",2014,0,0,0
"5178","171550",2015,0,0,0
"5179","171550",2016,0,0,0
"5180","171550",2017,0,0,0
"5181","171550",2018,0,0,0
"5182","171550",2019,0,0,0
"5183","171550",2020,0,0,0
"5184","171550",2021,0,0,0
"5185","171550",2022,0,0,0
"5186","171550",2023,0,0,0
"5187","171550",2024,0,0,0
"5188","171570",2012,0,0,0
"5189","171570",2013,0,0,0
"5190","171570",2014,0,0,0
"5191","171570",2015,0,0,0
"5192","171570",2016,0,0,0
"5193","171570",2017,0,0,0
"5194","171570",2018,0,0,0
"5195","171570",2019,0,0,0
"5196","171570",2020,0,0,0
"5197","171570",2021,0,0,0
"5198","171570",2022,0,0,0
"5199","171570",2023,0,0,0
"5200","171570",2024,0,0,0
"5201","171575",2012,0,0,0
"5202","171575",2013,0,0,0
"5203","171575",2014,0,0,0
"5204","171575",2015,0,0,0
"5205","171575",2016,0,0,0
"5206","171575",2017,0,0,0
"5207","171575",2018,0,0,0
"5208","171575",2019,0,0,0
"5209","171575",2020,0,0,0
"5210","171575",2021,0,0,0
"5211","171575",2022,0,0,0
"5212","171575",2023,0,0,0
"5213","171575",2024,0,0,0
"5214","171610",2012,0,0,0
"5215","171610",2013,0,0,0
"5216","171610",2014,0,0,0
"5217","171610",2015,1,0,1
"5218","171610",2016,0,0,0
"5219","171610",2017,0,0,0
"5220","171610",2018,0,0,0
"5221","171610",2019,0,0,0
"5222","171610",2020,2,0,2
"5223","171610",2021,1,0,1
"5224","171610",2022,1,0,1
"5225","171610",2023,0,0,0
"5226","171610",2024,0,0,0
"5227","171620",2012,0,0,0
"5228","171620",2013,1,0,1
"5229","171620",2014,0,0,0
"5230","171620",2015,0,0,0
"5231","171620",2016,0,0,0
"5232","171620",2017,1,0,1
"5233","171620",2018,0,0,0
"5234","171620",2019,0,0,0
"5235","171620",2020,0,0,0
"5236","171620",2021,0,0,0
"5237","171620",2022,0,0,0
"5238","171620",2023,0,0,0
"5239","171620",2024,0,0,0
"5240","171630",2012,0,0,0
"5241","171630",2013,0,0,0
"5242","171630",2014,0,0,0
"5243","171630",2015,0,0,0
"5244","171630",2016,0,0,0
"5245","171630",2017,0,0,0
"5246","171630",2018,0,0,0
"5247","171630",2019,0,0,0
"5248","171630",2020,0,0,0
"5249","171630",2021,0,0,0
"5250","171630",2022,0,0,0
"5251","171630",2023,0,0,0
"5252","171630",2024,0,0,0
"5253","171650",2012,1,0,1
"5254","171650",2013,1,0,1
"5255","171650",2014,1,0,1
"5256","171650",2015,0,0,0
"5257","171650",2016,1,0,1
"5258","171650",2017,1,0,1
"5259","171650",2018,0,0,0
"5260","171650",2019,0,0,0
"5261","171650",2020,0,0,0
"5262","171650",2021,1,0,1
"5263","171650",2022,0,0,0
"5264","171650",2023,0,0,0
"5265","171650",2024,1,0,1
"5266","171660",2012,0,0,0
"5267","171660",2013,1,0,1
"5268","171660",2014,0,0,0
"5269","171660",2015,0,0,0
"5270","171660",2016,0,0,0
"5271","171660",2017,0,0,0
"5272","171660",2018,0,0,0
"5273","171660",2019,0,0,0
"5274","171660",2020,0,0,0
"5275","171660",2021,0,0,0
"5276","171660",2022,0,0,0
"5277","171660",2023,0,0,0
