"codmunres","ano","nascidos_condicoes_ameacadoras","nascidos_estabelecimentos_publicos_sih","internacoes_na_macro_1_a_6_dias","internacoes_fora_macro_1_a_6_dias","internacoes_geral_1_a_6_dias","internacoes_na_macro_7_a_27_dias","internacoes_fora_macro_7_a_27_dias","internacoes_geral_7_a_27_dias","internacoes_na_macro_0_dias","internacoes_fora_macro_0_dias","internacoes_geral_0_dias","internacoes_na_macro_geral","internacoes_fora_macro_geral","internacoes_geral_geral","internacoes_fora_macro_0_dias_internado_uti","internacoes_fora_macro_1_a_6_dias_internado_uti","internacoes_fora_macro_7_a_27_dias_internado_uti","internacoes_na_macro_0_dias_internado_uti","internacoes_na_macro_1_a_6_dias_internado_uti","internacoes_na_macro_7_a_27_dias_internado_uti","internacoes_na_macro_geral_internado_uti","internacoes_fora_macro_geral_internado_uti","internacoes_geral_7_a_27_dias_internado_uti","internacoes_geral_1_a_6_dias_internado_uti","internacoes_geral_0_dias_internado_uti","internacoes_geral_geral_internado_uti"
"520340",2023,3,95,0,0,0,0,0,0,8,0,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0
"520340",2024,4,49,1,0,1,0,0,0,12,0,12,13,0,13,0,0,0,4,1,0,5,0,0,1,4,5
"520340",2025,2,69,0,2,2,2,0,2,4,0,4,6,2,8,0,1,0,2,0,1,3,1,1,1,2,4
"520350",2023,5,197,1,3,4,6,1,7,6,17,23,13,21,34,1,1,1,0,0,0,0,3,1,1,1,3
"520350",2024,8,201,9,3,12,4,1,5,10,20,30,23,24,47,4,0,0,0,1,0,1,4,0,1,4,5
"520350",2025,7,194,3,4,7,7,3,10,7,23,30,17,30,47,5,2,0,1,0,0,1,7,0,2,6,8
"520355",2023,1,80,0,5,5,0,1,1,0,10,10,0,16,16,0,2,0,0,0,0,0,2,0,2,0,2
"520355",2024,3,75,0,5,5,0,1,1,0,24,24,0,30,30,5,0,0,0,0,0,0,5,0,0,5,5
"520355",2025,4,71,1,1,2,0,0,0,0,27,27,1,28,29,5,0,0,0,1,0,1,5,0,1,5,6
"520357",2023,2,18,2,0,2,0,0,0,1,0,1,3,0,3,0,0,0,0,1,0,1,0,0,1,0,1
"520357",2024,0,31,1,1,2,0,0,0,2,2,4,3,3,6,1,1,0,2,0,0,2,2,0,1,3,4
"520357",2025,2,18,1,1,2,1,0,1,2,0,2,4,1,5,0,1,0,2,1,0,3,1,0,2,2,4
"520360",2023,0,25,4,0,4,1,0,1,8,0,8,13,0,13,0,0,0,0,1,0,1,0,0,1,0,1
"520360",2024,0,24,1,0,1,0,0,0,11,0,11,12,0,12,0,0,0,1,0,0,1,0,0,0,1,1
"520360",2025,2,23,1,0,1,0,0,0,9,0,9,10,0,10,0,0,0,2,1,0,3,0,0,1,2,3
"520380",2023,2,58,1,0,1,0,0,0,10,0,10,11,0,11,0,0,0,0,1,0,1,0,0,1,0,1
"520380",2024,0,56,0,0,0,2,0,2,6,0,6,8,0,8,0,0,0,1,0,0,1,0,0,0,1,1
"520380",2025,0,85,3,2,5,1,0,1,8,0,8,12,2,14,0,0,0,0,2,0,2,0,0,2,0,2
"520390",2023,1,27,2,2,4,0,0,0,4,6,10,6,8,14,0,1,0,1,0,0,1,1,0,1,1,2
"520390",2024,3,24,7,2,9,2,0,2,0,4,4,9,6,15,0,0,0,0,1,0,1,0,0,1,0,1
"520390",2025,0,15,2,0,2,1,0,1,2,3,5,5,3,8,1,0,0,0,0,0,0,1,0,0,1,1
"520393",2023,0,13,1,0,1,1,0,1,4,0,4,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"520393",2024,0,11,0,0,0,1,0,1,7,0,7,8,0,8,0,0,0,0,0,1,1,0,1,0,0,1
"520393",2025,1,16,1,0,1,0,0,0,5,1,6,6,1,7,0,0,0,2,1,0,3,0,0,1,2,3
"520396",2023,1,9,0,0,0,1,0,1,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
"520396",2024,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"520396",2025,3,18,0,2,2,0,0,0,0,2,2,0,4,4,0,2,0,0,0,0,0,2,0,2,0,2
"520400",2023,3,54,0,2,2,2,0,2,0,6,6,2,8,10,1,2,0,0,0,0,0,3,0,2,1,3
"520400",2024,0,46,1,0,1,0,0,0,1,2,3,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0
"520400",2025,1,46,1,0,1,0,1,1,1,4,5,2,5,7,1,0,0,0,0,0,0,1,0,0,1,1
"520410",2023,3,81,0,1,1,0,0,0,1,3,4,1,4,5,1,1,0,0,0,0,0,2,0,1,1,2
"520410",2024,6,75,1,1,2,0,0,0,3,7,10,4,8,12,1,0,0,1,0,0,1,1,0,0,2,2
"520410",2025,1,73,3,0,3,0,0,0,2,2,4,5,2,7,0,0,0,2,0,0,2,0,0,0,2,2
"520420",2023,1,8,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1
"520420",2024,0,6,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1
"520420",2025,0,9,0,0,0,0,0,0,4,0,4,4,0,4,0,0,0,1,0,0,1,0,0,0,1,1
"520425",2023,0,19,7,1,8,0,0,0,1,3,4,8,4,12,2,0,0,0,0,0,0,2,0,0,2,2
"520425",2024,1,33,6,0,6,0,0,0,1,8,9,7,8,15,1,0,0,0,0,0,0,1,0,0,1,1
"520425",2025,1,23,7,0,7,0,0,0,5,3,8,12,3,15,1,0,0,0,0,0,0,1,0,0,1,1
"520430",2023,2,107,1,0,1,2,0,2,3,5,8,6,5,11,0,0,0,0,0,0,0,0,0,0,0,0
"520430",2024,1,119,1,0,1,1,0,1,4,3,7,6,3,9,2,0,0,1,0,0,1,2,0,0,3,3
"520430",2025,3,121,3,2,5,1,0,1,3,2,5,7,4,11,0,0,0,1,2,0,3,0,0,2,1,3
"520440",2023,4,122,1,2,3,0,0,0,0,15,15,1,17,18,2,2,0,0,0,0,0,4,0,2,2,4
"520440",2024,4,158,1,1,2,2,0,2,1,13,14,4,14,18,2,0,0,1,0,0,1,2,0,0,3,3
"520440",2025,2,129,4,2,6,4,1,5,0,6,6,8,9,17,0,1,0,0,1,0,1,1,0,2,0,2
"520450",2023,38,793,12,9,21,8,3,11,10,68,78,30,80,110,15,3,1,0,1,0,1,19,1,4,15,20
"520450",2024,36,923,30,10,40,32,3,35,14,91,105,76,104,180,20,6,1,0,3,1,4,27,2,9,20,31
"520450",2025,13,767,20,11,31,21,2,23,7,84,91,48,97,145,18,6,0,0,0,1,1,24,1,6,18,25
"520455",2023,1,14,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"520455",2024,2,28,0,4,4,0,0,0,0,5,5,0,9,9,2,1,0,0,0,0,0,3,0,1,2,3
"520455",2025,1,19,0,0,0,0,0,0,1,7,8,1,7,8,2,0,0,1,0,0,1,2,0,0,3,3
"520460",2023,3,14,2,0,2,0,0,0,6,0,6,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0
"520460",2024,1,12,1,0,1,1,0,1,7,0,7,9,0,9,0,0,0,2,0,1,3,0,1,0,2,3
"520460",2025,0,11,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"520465",2023,3,26,2,0,2,0,0,0,3,0,3,5,0,5,0,0,0,2,1,0,3,0,0,1,2,3
"520465",2024,1,35,0,0,0,0,0,0,1,1,2,1,1,2,0,0,0,1,0,0,1,0,0,0,1,1
"520465",2025,0,53,1,0,1,0,0,0,2,2,4,3,2,5,0,0,0,1,1,0,2,0,0,1,1,2
"520470",2023,3,84,4,0,4,0,0,0,4,0,4,8,0,8,0,0,0,2,1,0,3,0,0,1,2,3
"520470",2024,3,94,5,0,5,2,1,3,11,2,13,18,3,21,0,0,0,4,1,0,5,0,0,1,4,5
"520470",2025,3,83,4,0,4,1,0,1,3,1,4,8,1,9,1,0,0,2,1,0,3,1,0,1,3,4
"520480",2023,2,56,2,0,2,1,0,1,0,7,7,3,7,10,1,0,0,0,0,0,0,1,0,0,1,1
"520480",2024,4,35,0,2,2,0,0,0,0,4,4,0,6,6,2,1,0,0,0,0,0,3,0,1,2,3
"520480",2025,0,42,2,2,4,1,0,1,0,6,6,3,8,11,3,1,0,0,0,0,0,4,0,1,3,4
"520485",2023,3,81,11,2,13,0,0,0,6,1,7,17,3,20,0,1,0,5,3,0,8,1,0,4,5,9
"520485",2024,2,78,15,0,15,0,1,1,9,1,10,24,2,26,0,0,0,5,2,0,7,0,0,2,5,7
"520485",2025,3,90,17,0,17,0,0,0,5,1,6,22,1,23,0,0,0,3,1,0,4,0,0,1,3,4
"520490",2023,10,218,0,2,2,1,0,1,0,15,15,1,17,18,4,1,0,0,0,0,0,5,0,1,4,5
"520490",2024,6,206,1,3,4,1,1,2,0,17,17,2,21,23,7,1,0,0,0,0,0,8,0,1,7,8
"520490",2025,3,236,0,4,4,1,0,1,0,7,7,1,11,12,4,3,0,0,0,0,0,7,0,3,4,7
"520495",2023,1,23,1,0,1,1,0,1,1,0,1,3,0,3,0,0,0,1,0,0,1,0,0,0,1,1
"520495",2024,1,30,0,0,0,1,0,1,2,2,4,3,2,5,0,0,0,1,0,1,2,0,1,0,1,2
"520495",2025,3,32,3,0,3,0,0,0,3,0,3,6,0,6,0,0,0,3,0,0,3,0,0,0,3,3
"520500",2023,2,41,0,0,0,0,0,0,2,0,2,2,0,2,0,0,0,1,0,0,1,0,0,0,1,1
"520500",2024,0,49,2,0,2,1,0,1,1,0,1,4,0,4,0,0,0,1,1,0,2,0,0,1,1,2
"520500",2025,1,48,2,0,2,0,0,0,1,2,3,3,2,5,0,0,0,1,1,0,2,0,0,1,1,2
"520505",2023,0,15,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1
"520505",2024,0,28,1,2,3,1,0,1,2,5,7,4,7,11,2,0,0,0,0,0,0,2,0,0,2,2
"520505",2025,1,30,1,0,1,0,0,0,2,3,5,3,3,6,0,0,0,2,1,0,3,0,0,1,2,3
"520510",2023,28,938,64,5,69,4,4,8,0,31,31,68,40,108,7,3,3,0,1,0,1,13,3,4,7,14
"520510",2024,26,811,32,5,37,9,2,11,3,23,26,44,30,74,9,0,0,0,0,0,0,9,0,0,9,9
"520510",2025,22,934,71,1,72,20,2,22,2,25,27,93,28,121,9,1,2,0,0,0,0,12,2,1,9,12
"520520",2023,5,38,3,0,3,0,0,0,18,0,18,21,0,21,0,0,0,3,1,0,4,0,0,1,3,4
"520520",2024,3,31,1,1,2,1,0,1,15,0,15,17,1,18,0,1,0,3,0,0,3,1,0,1,3,4
"520520",2025,1,32,0,0,0,2,0,2,7,0,7,9,0,9,0,0,0,1,0,2,3,0,2,0,1,3
"520530",2023,3,98,1,3,4,0,1,1,0,11,11,1,15,16,0,1,1,0,0,0,0,2,1,1,0,2
"520530",2024,5,116,0,4,4,1,0,1,0,6,6,1,10,11,0,1,0,0,0,0,0,1,0,1,0,1
"520530",2025,3,95,0,0,0,0,0,0,0,11,11,0,11,11,1,0,0,0,0,0,0,1,0,0,1,1
"520540",2023,7,99,2,0,2,3,0,3,2,2,4,7,2,9,2,0,0,1,2,0,3,2,0,2,3,5
"520540",2024,4,128,6,3,9,9,0,9,2,4,6,17,7,24,2,2,0,1,1,1,3,4,1,3,3,7
"520540",2025,6,133,6,0,6,2,0,2,1,4,5,9,4,13,0,0,0,1,0,0,1,0,0,0,1,1
"520545",2023,1,34,0,4,4,0,1,1,0,10,10,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0
"520545",2024,1,40,0,1,1,2,0,2,0,12,12,2,13,15,1,0,0,0,0,1,1,1,1,0,1,2
"520545",2025,4,56,0,3,3,0,0,0,0,18,18,0,21,21,1,0,0,0,0,0,0,1,0,0,1,1
"520547",2023,5,251,12,5,17,6,1,7,1,21,22,19,27,46,4,2,1,0,0,0,0,7,1,2,4,7
"520547",2024,4,190,17,1,18,2,1,3,2,22,24,21,24,45,2,1,0,2,1,0,3,3,0,2,4,6
"520547",2025,5,194,11,4,15,6,0,6,2,12,14,19,16,35,4,2,0,1,0,0,1,6,0,2,5,7
"520549",2023,31,906,0,18,18,0,13,13,0,601,601,0,632,632,19,5,3,0,0,0,0,27,3,5,19,27
"520549",2024,47,945,0,19,19,0,36,36,0,664,664,0,719,719,19,7,3,0,0,0,0,29,3,7,19,29
"520549",2025,16,977,0,41,41,0,21,21,0,711,711,0,773,773,23,4,2,0,0,0,0,29,2,4,23,29
"520551",2023,2,180,11,2,13,0,1,1,6,49,55,17,52,69,5,0,1,4,2,0,6,6,1,2,9,12
"520551",2024,4,186,21,1,22,2,2,4,8,28,36,31,31,62,0,0,1,1,3,0,4,1,1,3,1,5
"520551",2025,4,173,12,2,14,1,1,2,7,20,27,20,23,43,1,0,0,4,1,0,5,1,0,1,5,6
"520552",2023,1,40,2,1,3,0,0,0,0,1,1,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0
"520552",2024,0,26,2,0,2,0,0,0,1,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"520552",2025,0,32,0,0,0,2,0,2,1,0,1,3,0,3,0,0,0,1,0,0,1,0,0,0,1,1
"520570",2023,0,5,1,0,1,0,0,0,2,0,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"520570",2024,0,4,1,0,1,0,0,0,4,0,4,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"520570",2025,0,6,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"520580",2023,4,60,7,1,8,0,0,0,3,4,7,10,5,15,0,0,0,2,1,0,3,0,0,1,2,3
"520580",2024,3,73,11,0,11,1,0,1,6,4,10,18,4,22,2,0,0,5,2,1,8,2,1,2,7,10
"520580",2025,2,86,9,0,9,3,0,3,7,4,11,19,4,23,0,0,0,4,1,0,5,0,0,1,4,5
"520590",2023,3,31,1,1,2,0,0,0,1,4,5,2,5,7,1,0,0,0,0,0,0,1,0,0,1,1
"520590",2024,1,24,0,1,1,1,1,2,0,5,5,1,7,8,1,1,0,0,0,0,0,2,0,1,1,2
"520590",2025,0,21,0,4,4,0,1,1,0,5,5,0,10,10,0,0,1,0,0,0,0,1,1,0,0,1
"520620",2023,29,669,1,10,11,7,8,15,3,123,126,11,141,152,15,2,2,0,0,0,0,19,2,2,15,19
"520620",2024,21,771,8,10,18,9,14,23,0,195,195,17,219,236,17,4,4,0,0,0,0,25,4,4,17,25
"520620",2025,23,746,11,19,30,19,6,25,1,140,141,31,165,196,9,9,4,0,0,0,0,22,4,9,9,22
"520630",2023,0,20,0,2,2,0,0,0,0,8,8,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0
"520630",2024,3,20,0,1,1,0,1,1,0,9,9,0,11,11,2,0,0,0,0,0,0,2,0,0,2,2
"520630",2025,1,10,0,2,2,0,0,0,0,2,2,0,4,4,1,0,0,0,0,0,0,1,0,0,1,1
"520640",2023,5,87,4,0,4,0,0,0,7,0,7,11,0,11,0,0,0,5,1,0,6,0,0,1,5,6
"520640",2024,3,78,2,0,2,0,0,0,4,1,5,6,1,7,0,0,0,3,0,0,3,0,0,0,3,3
"520640",2025,3,94,4,1,5,2,0,2,6,2,8,12,3,15,0,1,0,4,4,0,8,1,0,5,4,9
"520650",2023,0,16,1,0,1,0,1,1,0,2,2,1,3,4,0,0,0,0,1,0,1,0,0,1,0,1
"520650",2024,2,16,0,0,0,0,0,0,0,4,4,0,4,4,1,0,0,0,0,0,0,1,0,0,1,1
"520650",2025,0,17,0,2,2,0,0,0,0,3,3,0,5,5,2,1,0,0,0,0,0,3,0,1,2,3
"520660",2023,1,17,0,2,2,0,1,1,0,0,0,0,3,3,0,1,1,0,0,0,0,2,1,1,0,2
"520660",2024,0,14,0,0,0,1,0,1,0,2,2,1,2,3,1,0,0,0,0,0,0,1,0,0,1,1
"520660",2025,1,10,2,0,2,2,0,2,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"520670",2023,2,48,0,2,2,0,0,0,1,0,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0
"520670",2024,0,58,0,0,0,0,0,0,5,1,6,5,1,6,0,0,0,0,0,0,0,0,0,0,0,0
"520670",2025,0,17,1,0,1,0,0,0,0,3,3,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0
"520680",2023,0,12,0,0,0,0,0,0,4,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"520680",2024,1,11,0,0,0,0,0,0,5,0,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"520680",2025,4,13,0,0,0,1,0,1,5,0,5,6,0,6,0,0,0,3,0,0,3,0,0,0,3,3
"520690",2023,0,9,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"520690",2024,0,5,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"520690",2025,0,8,1,0,1,0,0,0,1,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"520710",2023,0,23,0,0,0,0,0,0,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"520710",2024,0,25,0,0,0,0,0,0,5,0,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"520710",2025,1,23,0,0,0,0,1,1,3,0,3,3,1,4,0,0,1,0,0,0,0,1,1,0,0,1
"520725",2023,1,38,0,1,1,0,1,1,0,8,8,0,10,10,1,0,1,0,0,0,0,2,1,0,1,2
"520725",2024,3,32,0,2,2,0,0,0,0,4,4,0,6,6,1,1,0,0,0,0,0,2,0,1,1,2
"520725",2025,0,41,1,1,2,0,1,1,1,6,7,2,8,10,0,0,0,0,1,0,1,0,0,1,0,1
"520735",2023,0,14,0,0,0,0,0,0,1,3,4,1,3,4,0,0,0,1,0,0,1,0,0,0,1,1
"520735",2024,0,8,0,1,1,0,1,1,0,2,2,0,4,4,0,1,1,0,0,0,0,2,1,1,0,2
"520735",2025,0,16,0,1,1,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
"520740",2023,6,89,0,1,1,0,2,2,0,16,16,0,19,19,4,1,1,0,0,0,0,6,1,1,4,6
"520740",2024,4,89,0,1,1,1,0,1,0,25,25,1,26,27,2,0,0,0,0,0,0,2,0,0,2,2
"520740",2025,3,71,1,2,3,1,1,2,0,12,12,2,15,17,2,2,0,0,0,0,0,4,0,2,2,4
"520750",2023,3,18,2,0,2,0,0,0,3,0,3,5,0,5,0,0,0,1,1,0,2,0,0,1,1,2
"520750",2024,0,3,0,0,0,0,0,0,5,0,5,5,0,5,0,0,0,1,0,0,1,0,0,0,1,1
"520750",2025,0,14,0,0,0,0,0,0,2,0,2,2,0,2,0,0,0,2,0,0,2,0,0,0,2,2
"520753",2023,0,20,2,0,2,1,0,1,4,0,4,7,0,7,0,0,0,1,0,1,2,0,1,0,1,2
"520753",2024,2,9,2,0,2,0,0,0,1,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"520753",2025,1,23,1,0,1,0,0,0,6,0,6,7,0,7,0,0,0,2,1,0,3,0,0,1,2,3
"520760",2023,1,20,0,0,0,0,0,0,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"520760",2024,1,36,0,0,0,1,0,1,5,0,5,6,0,6,0,0,0,3,0,0,3,0,0,0,3,3
"520760",2025,1,38,1,0,1,0,0,0,3,0,3,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"520780",2023,0,13,1,1,2,0,0,0,4,0,4,5,1,6,0,1,0,0,1,0,1,1,0,2,0,2
"520780",2024,2,22,0,0,0,2,0,2,12,0,12,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0
"520780",2025,0,19,1,0,1,1,1,2,7,0,7,9,1,10,0,0,0,1,0,0,1,0,0,0,1,1
"520790",2023,4,78,4,1,5,0,1,1,0,4,4,4,6,10,1,1,1,0,0,0,0,3,1,1,1,3
"520790",2024,2,65,5,1,6,0,1,1,1,7,8,6,9,15,0,0,0,0,0,0,0,0,0,0,0,0
"520790",2025,1,77,2,2,4,1,1,2,0,11,11,3,14,17,0,1,0,0,0,0,0,1,0,1,0,1
"520800",2023,36,1389,39,39,78,46,10,56,15,112,127,100,161,261,19,18,3,3,0,0,3,40,3,18,22,43
"520800",2024,30,1168,91,22,113,51,13,64,6,100,106,148,135,283,7,18,5,1,3,1,5,30,6,21,8,35
"520800",2025,24,1371,70,27,97,51,10,61,5,133,138,126,170,296,14,20,3,0,1,0,1,37,3,21,14,38
"520810",2023,0,28,6,0,6,0,0,0,1,2,3,7,2,9,0,0,0,0,2,0,2,0,0,2,0,2
"520810",2024,4,12,0,0,0,1,0,1,4,0,4,5,0,5,0,0,0,3,0,0,3,0,0,0,3,3
"520810",2025,1,21,0,0,0,2,0,2,3,1,4,5,1,6,0,0,0,3,0,0,3,0,0,0,3,3
"520815",2023,0,19,4,0,4,0,0,0,4,3,7,8,3,11,0,0,0,1,0,0,1,0,0,0,1,1
"520815",2024,0,21,6,0,6,0,1,1,1,0,1,7,1,8,0,0,0,0,0,0,0,0,0,0,0,0
"520815",2025,0,26,5,0,5,0,0,0,1,3,4,6,3,9,0,0,0,0,0,0,0,0,0,0,0,0
"520830",2023,4,68,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"520830",2024,0,35,0,1,1,0,0,0,0,2,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
"520830",2025,2,31,0,1,1,0,1,1,0,1,1,0,3,3,1,0,0,0,0,0,0,1,0,0,1,1
"520840",2023,7,111,21,6,27,1,1,2,6,8,14,28,15,43,1,0,1,6,1,1,8,2,2,1,7,10
"520840",2024,4,104,22,5,27,0,0,0,7,10,17,29,15,44,3,2,0,5,0,0,5,5,0,2,8,10
"520840",2025,1,100,12,0,12,0,0,0,7,3,10,19,3,22,1,0,0,7,0,0,7,1,0,0,8,8
"520850",2023,2,20,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"520850",2024,0,20,0,1,1,1,0,1,0,2,2,1,3,4,0,1,0,0,0,0,0,1,0,1,0,1
"520850",2025,1,25,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"520860",2023,22,644,17,3,20,9,0,9,24,12,36,50,15,65,4,2,0,5,3,0,8,6,0,5,9,14
"520860",2024,24,577,9,5,14,7,1,8,39,13,52,55,19,74,4,2,1,16,3,1,20,7,2,5,20,27
"520860",2025,11,612,9,2,11,11,0,11,21,14,35,41,16,57,7,2,0,11,1,1,13,9,1,3,18,22
"520870",2023,547,9076,1146,16,1162,204,9,213,2060,9,2069,3410,34,3444,6,11,9,427,147,59,633,26,68,158,433,659
"520870",2024,542,8649,664,45,709,168,9,177,2189,17,2206,3021,71,3092,7,25,6,515,177,43,735,38,49,202,522,773
"520870",2025,374,8769,623,26,649,202,12,214,2170,25,2195,2995,63,3058,17,14,9,498,126,66,690,40,75,140,515,730
"520880",2023,36,668,74,1,75,7,1,8,185,0,185,266,2,268,0,1,1,36,11,4,51,2,5,12,36,53
"520880",2024,30,651,40,0,40,6,0,6,181,0,181,227,0,227,0,0,0,26,9,1,36,0,1,9,26,36
"520880",2025,25,697,44,1,45,11,0,11,192,0,192,247,1,248,0,0,0,33,12,4,49,0,4,12,33,49
"520890",2023,9,105,10,1,11,3,4,7,18,10,28,31,15,46,1,0,1,4,1,0,5,2,1,1,5,7
"520890",2024,2,43,2,0,2,4,1,5,13,9,22,19,10,29,1,0,1,2,2,0,4,2,1,2,3,6
"520890",2025,3,156,4,0,4,4,0,4,10,11,21,18,11,29,2,0,0,1,2,1,4,2,1,2,3,6
"520910",2023,16,232,3,2,5,3,1,4,2,25,27,8,28,36,9,1,0,0,0,0,0,10,0,1,9,10
"520910",2024,2,282,3,3,6,6,0,6,1,23,24,10,26,36,2,2,0,0,1,0,1,4,0,3,2,5
"520910",2025,4,219,6,0,6,7,1,8,5,11,16,18,12,30,4,0,1,0,0,0,0,5,1,0,4,5
"520915",2023,0,23,0,0,0,0,0,0,0,5,5,0,5,5,2,0,0,0,0,0,0,2,0,0,2,2
"520915",2024,2,31,0,0,0,0,0,0,0,7,7,0,7,7,2,0,0,0,0,0,0,2,0,0,2,2
"520915",2025,1,16,0,0,0,0,0,0,0,4,4,0,4,4,1,0,0,0,0,0,0,1,0,0,1,1
"520920",2023,4,130,9,0,9,4,0,4,38,0,38,51,0,51,0,0,0,11,1,1,13,0,1,1,11,13
"520920",2024,3,109,6,0,6,2,0,2,40,0,40,48,0,48,0,0,0,9,0,1,10,0,1,0,9,10
"520920",2025,7,140,11,1,12,2,0,2,35,1,36,48,2,50,1,0,0,8,3,1,12,1,1,3,9,13
"520929",2023,0,7,0,0,0,1,0,1,2,0,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"520929",2024,1,9,0,0,0,0,0,0,4,0,4,4,0,4,0,0,0,1,0,0,1,0,0,0,1,1
"520929",2025,1,10,1,0,1,0,0,0,2,1,3,3,1,4,1,0,0,1,1,0,2,1,0,1,2,3
"520940",2023,1,31,1,1,2,0,0,0,0,3,3,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0
"520940",2024,1,28,0,0,0,1,0,1,0,3,3,1,3,4,1,0,0,0,0,0,0,1,0,0,1,1
"520940",2025,0,30,0,1,1,0,0,0,0,2,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
"520945",2023,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"520945",2024,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"520945",2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"520960",2023,0,24,2,0,2,0,0,0,9,0,9,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0
"520960",2024,0,14,0,0,0,0,0,0,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"520960",2025,0,16,0,1,1,0,0,0,7,0,7,7,1,8,0,0,0,3,0,0,3,0,0,0,3,3
"520970",2023,10,263,1,16,17,4,1,5,0,36,36,5,53,58,10,1,0,0,1,1,2,11,1,2,10,13
"520970",2024,10,208,0,7,7,0,4,4,1,44,45,1,55,56,10,2,1,1,0,0,1,13,1,2,11,14
"520970",2025,1,290,1,14,15,4,0,4,2,56,58,7,70,77,4,3,0,1,0,2,3,7,2,3,5,10
"520980",2023,0,25,0,0,0,2,0,2,1,1,2,3,1,4,0,0,0,1,0,0,1,0,0,0,1,1
"520980",2024,1,22,2,0,2,0,0,0,3,0,3,5,0,5,0,0,0,2,0,0,2,0,0,0,2,2
"520980",2025,0,22,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1
"520990",2023,5,157,6,3,9,0,1,1,3,11,14,9,15,24,0,0,1,0,0,0,0,1,1,0,0,1
"520990",2024,5,183,1,1,2,3,1,4,1,9,10,5,11,16,2,1,1,0,0,0,0,4,1,1,2,4
"520990",2025,2,211,4,1,5,3,0,3,2,7,9,9,8,17,0,0,0,0,0,1,1,0,1,0,0,1
"520993",2023,2,26,6,0,6,0,0,0,2,2,4,8,2,10,1,0,0,0,0,0,0,1,0,0,1,1
"520993",2024,0,30,11,1,12,0,1,1,1,3,4,12,5,17,1,1,0,0,1,0,1,2,0,2,1,3
"520993",2025,0,16,5,0,5,0,0,0,5,5,10,10,5,15,1,0,0,0,0,0,0,1,0,0,1,1
